VentaID,FechaID,Fecha,ClienteID,ProductoID,SucursalID,Cantidad,PrecioUnitario,PorcentajeDescuento,MontoDescuento,PrecioConDescuento,MontoNeto,CostoTotal,UtilidadBruta,MargenBruto,IVA,MontoConIVA,Canal,MetodoPago,Estatus
VEN011453,20240921,2024-09-21,CLI0549,PROD0187,SUC005,5,1709.44,0.15,1282.08,1453.02,7265.1,6359.95,905.15,0.1246,1162.42,8427.52,App Móvil,Tarjeta Débito,Completada
VEN011454,20251105,2025-11-05,CLI0596,PROD0052,SUC013,2,148.98,0.0,0.0,148.98,297.96,144.98,152.98,0.5134,47.67,345.63,Presencial,Tarjeta Crédito,Completada
VEN011455,20240220,2024-02-20,CLI0019,PROD0064,SUC018,2,743.82,0.05,74.38,706.63,1413.26,457.0,956.26,0.6766,226.12,1639.38,Presencial,Tarjeta Crédito,Completada
VEN011456,20241126,2024-11-26,CLI0191,PROD0113,SUC011,3,195.74,0.05,29.36,185.95,557.85,405.18,152.67,0.2737,89.26,647.11,Presencial,Tarjeta Crédito,Completada
VEN011457,20241116,2024-11-16,CLI0237,PROD0190,SUC006,4,613.64,0.0,0.0,613.64,2454.56,1593.52,861.04,0.3508,392.73,2847.29,Presencial,Efectivo,Completada
VEN011458,20240924,2024-09-24,CLI0243,PROD0168,SUC017,2,258.68,0.2,103.47,206.94,413.88,288.68,125.2,0.3025,66.22,480.1,Presencial,Efectivo,Completada
VEN011459,20251202,2025-12-02,CLI0233,PROD0112,SUC016,2,173.36,0.0,0.0,173.36,346.72,197.36,149.36,0.4308,55.48,402.2,Web,Tarjeta Débito,Completada
VEN011460,20250821,2025-08-21,CLI0267,PROD0158,SUC015,3,392.22,0.2,235.33,313.78,941.34,255.57,685.77,0.7285,150.61,1091.95,Presencial,Efectivo,Completada
VEN011461,20240301,2024-03-01,CLI0258,PROD0010,SUC014,1,533.45,0.0,0.0,533.45,533.45,287.8,245.65,0.4605,85.35,618.8,App Móvil,Efectivo,Completada
VEN011462,20250713,2025-07-13,CLI0888,PROD0055,SUC017,1,646.82,0.1,64.68,582.14,582.14,307.69,274.45,0.4715,93.14,675.28,Presencial,Tarjeta Débito,Completada
VEN011463,20250203,2025-02-03,CLI0326,PROD0002,SUC017,3,257.01,0.1,77.1,231.31,693.93,410.97,282.96,0.4078,111.03,804.96,Presencial,Efectivo,Completada
VEN011464,20251128,2025-11-28,CLI0355,PROD0023,SUC019,2,539.37,0.05,53.94,512.4,1024.8,571.84,452.96,0.442,163.97,1188.77,Presencial,Tarjeta Crédito,Completada
VEN011465,20241019,2024-10-19,CLI0259,PROD0102,SUC013,4,395.49,0.0,0.0,395.49,1581.96,823.72,758.24,0.4793,253.11,1835.07,Web,Tarjeta Débito,Completada
VEN011466,20250312,2025-03-12,CLI0970,PROD0165,SUC009,3,1600.01,0.2,960.01,1280.01,3840.03,986.88,2853.15,0.743,614.4,4454.43,App Móvil,Tarjeta Débito,Completada
VEN011467,20250101,2025-01-01,CLI0538,PROD0102,SUC002,1,395.49,0.15,59.32,336.17,-336.17,205.93,-130.24,0.3874,53.79,389.96,Presencial,Tarjeta Crédito,Devuelta
VEN011468,20241228,2024-12-28,CLI0609,PROD0111,SUC015,1,756.27,0.0,0.0,756.27,756.27,397.8,358.47,0.474,121.0,877.27,Presencial,Efectivo,Completada
VEN011469,20241217,2024-12-17,CLI0735,PROD0013,SUC003,1,292.63,0.0,0.0,292.63,292.63,128.79,163.84,0.5599,46.82,339.45,Presencial,Tarjeta Crédito,Completada
VEN011470,20240702,2024-07-02,CLI0339,PROD0111,SUC018,1,756.27,0.0,0.0,756.27,756.27,397.8,358.47,0.474,121.0,877.27,App Móvil,Tarjeta Crédito,Completada
VEN011471,20250825,2025-08-25,CLI0970,PROD0067,SUC010,1,539.03,0.0,0.0,539.03,539.03,146.45,392.58,0.7283,86.24,625.27,Presencial,Tarjeta Débito,Completada
VEN011472,20241215,2024-12-15,CLI0144,PROD0108,SUC018,5,131.95,0.0,0.0,131.95,659.75,378.3,281.45,0.4266,105.56,765.31,Presencial,Tarjeta Débito,Completada
VEN011473,20251218,2025-12-18,CLI0462,PROD0048,SUC011,2,228.47,0.0,0.0,228.47,456.94,195.76,261.18,0.5716,73.11,530.05,Presencial,Efectivo,Completada
VEN011474,20240830,2024-08-30,CLI0137,PROD0092,SUC010,4,409.89,0.0,0.0,409.89,1639.56,937.52,702.04,0.4282,262.33,1901.89,App Móvil,Tarjeta Crédito,Completada
VEN011475,20250606,2025-06-06,CLI0787,PROD0062,SUC009,3,616.59,0.2,369.95,493.27,1479.81,888.81,591.0,0.3994,236.77,1716.58,App Móvil,Efectivo,Completada
VEN011476,20251212,2025-12-12,CLI0098,PROD0088,SUC002,1,500.74,0.0,0.0,500.74,500.74,320.22,180.52,0.3605,80.12,580.86,Presencial,Tarjeta Débito,Completada
VEN011477,20250524,2025-05-24,CLI0556,PROD0019,SUC001,5,940.45,0.15,705.34,799.38,3996.9,1513.65,2483.25,0.6213,639.5,4636.4,Presencial,Tarjeta Crédito,Completada
VEN011478,20251117,2025-11-17,CLI0096,PROD0058,SUC011,3,462.07,0.0,0.0,462.07,1386.21,400.05,986.16,0.7114,221.79,1608.0,Presencial,Transferencia,Completada
VEN011479,20251031,2025-10-31,CLI0458,PROD0055,SUC019,2,646.82,0.0,0.0,646.82,1293.64,615.38,678.26,0.5243,206.98,1500.62,Presencial,OXXO Pay,Completada
VEN011480,20241112,2024-11-12,CLI0280,PROD0122,SUC012,3,375.71,0.0,0.0,375.71,1127.13,663.33,463.8,0.4115,180.34,1307.47,Presencial,Tarjeta Crédito,Completada
VEN011481,20250409,2025-04-09,CLI0907,PROD0118,SUC018,2,167.36,0.0,0.0,167.36,334.72,181.36,153.36,0.4582,53.56,388.28,Teléfono,Efectivo,Completada
VEN011482,20240519,2024-05-19,CLI0048,PROD0173,SUC020,5,1537.34,0.0,0.0,1537.34,-7686.7,5208.5,-2478.2,0.3224,1229.87,8916.57,App Móvil,Efectivo,Devuelta
VEN011483,20250209,2025-02-09,CLI0650,PROD0102,SUC004,1,395.49,0.0,0.0,395.49,395.49,205.93,189.56,0.4793,63.28,458.77,Web,Tarjeta Débito,Completada
VEN011484,20240801,2024-08-01,CLI0697,PROD0046,SUC014,3,498.77,0.0,0.0,498.77,1496.31,746.67,749.64,0.501,239.41,1735.72,Web,Transferencia,Completada
VEN011485,20250814,2025-08-14,CLI0896,PROD0132,SUC010,1,375.3,0.0,0.0,375.3,375.3,205.63,169.67,0.4521,60.05,435.35,Presencial,Tarjeta Débito,Completada
VEN011486,20250203,2025-02-03,CLI0882,PROD0074,SUC005,5,300.82,0.0,0.0,300.82,-1504.1,740.3,-763.8,0.5078,240.66,1744.76,Presencial,Tarjeta Crédito,Devuelta
VEN011487,20241202,2024-12-02,CLI0978,PROD0026,SUC006,1,201.95,0.3,60.58,141.36,141.36,60.91,80.45,0.5691,22.62,163.98,Presencial,Tarjeta Débito,Completada
VEN011488,20240907,2024-09-07,CLI0248,PROD0124,SUC006,1,685.96,0.0,0.0,685.96,685.96,355.12,330.84,0.4823,109.75,795.71,App Móvil,OXXO Pay,Completada
VEN011489,20251231,2025-12-31,CLI0273,PROD0016,SUC015,3,280.34,0.0,0.0,280.34,841.02,338.43,502.59,0.5976,134.56,975.58,Presencial,Tarjeta Crédito,Completada
VEN011490,20240309,2024-03-09,CLI0404,PROD0023,SUC009,5,539.37,0.0,0.0,539.37,2696.85,1429.6,1267.25,0.4699,431.5,3128.35,Presencial,Tarjeta Crédito,Completada
VEN011491,20240215,2024-02-15,CLI0541,PROD0126,SUC007,5,146.23,0.0,0.0,146.23,731.15,504.15,227.0,0.3105,116.98,848.13,Presencial,Tarjeta Crédito,Completada
VEN011492,20240716,2024-07-16,CLI0373,PROD0129,SUC018,4,231.08,0.05,46.22,219.53,878.12,559.96,318.16,0.3623,140.5,1018.62,Presencial,Efectivo,Completada
VEN011493,20251222,2025-12-22,CLI0738,PROD0133,SUC001,4,194.05,0.1,77.62,174.64,698.56,392.76,305.8,0.4378,111.77,810.33,Presencial,Tarjeta Crédito,Completada
VEN011494,20251225,2025-12-25,CLI0007,PROD0043,SUC015,2,91.41,0.0,0.0,91.41,182.82,82.18,100.64,0.5505,29.25,212.07,Web,Tarjeta Crédito,Completada
VEN011495,20250519,2025-05-19,CLI0015,PROD0160,SUC020,1,2849.84,0.0,0.0,2849.84,2849.84,761.19,2088.65,0.7329,455.97,3305.81,App Móvil,Tarjeta Crédito,Completada
VEN011496,20251120,2025-11-20,CLI0716,PROD0120,SUC013,1,162.63,0.0,0.0,162.63,162.63,109.19,53.44,0.3286,26.02,188.65,Presencial,Tarjeta Crédito,Completada
VEN011497,20240712,2024-07-12,CLI0886,PROD0150,SUC012,1,1841.19,0.0,0.0,1841.19,1841.19,514.43,1326.76,0.7206,294.59,2135.78,Presencial,Efectivo,Completada
VEN011498,20251222,2025-12-22,CLI0778,PROD0118,SUC002,2,167.36,0.0,0.0,167.36,334.72,181.36,153.36,0.4582,53.56,388.28,Presencial,Tarjeta Débito,Completada
VEN011499,20240512,2024-05-12,CLI0110,PROD0092,SUC011,5,409.89,0.1,204.94,368.9,1844.5,1171.9,672.6,0.3647,295.12,2139.62,Presencial,Tarjeta Débito,Completada
VEN011500,20240409,2024-04-09,CLI0938,PROD0013,SUC009,1,292.63,0.0,0.0,292.63,292.63,128.79,163.84,0.5599,46.82,339.45,Presencial,OXXO Pay,Completada
VEN011501,20240421,2024-04-21,CLI0523,PROD0118,SUC016,1,167.36,0.15,25.1,142.26,142.26,90.68,51.58,0.3626,22.76,165.02,Web,OXXO Pay,Completada
VEN011502,20250311,2025-03-11,CLI0740,PROD0115,SUC017,4,316.26,0.05,63.25,300.45,1201.8,674.0,527.8,0.4392,192.29,1394.09,App Móvil,Tarjeta Crédito,Completada
VEN011503,20250921,2025-09-21,CLI0188,PROD0046,SUC004,5,498.77,0.0,0.0,498.77,2493.85,1244.45,1249.4,0.501,399.02,2892.87,Presencial,Tarjeta Débito,Completada
VEN011504,20241115,2024-11-15,CLI0549,PROD0122,SUC011,1,375.71,0.25,93.93,281.78,281.78,221.11,60.67,0.2153,45.08,326.86,Presencial,Tarjeta Débito,Completada
VEN011505,20251224,2025-12-24,CLI0335,PROD0086,SUC018,5,591.24,0.1,295.62,532.12,2660.6,1349.5,1311.1,0.4928,425.7,3086.3,Teléfono,Tarjeta Débito,Completada
VEN011506,20241209,2024-12-09,CLI0977,PROD0088,SUC013,5,500.74,0.05,125.18,475.7,2378.5,1601.1,777.4,0.3268,380.56,2759.06,Web,Efectivo,Completada
VEN011507,20240516,2024-05-16,CLI0477,PROD0054,SUC011,1,697.06,0.1,69.71,627.35,-627.35,207.51,-419.84,0.6692,100.38,727.73,Presencial,Tarjeta Crédito,Devuelta
VEN011508,20241220,2024-12-20,CLI0757,PROD0014,SUC019,1,1109.32,0.0,0.0,1109.32,1109.32,418.77,690.55,0.6225,177.49,1286.81,Presencial,Tarjeta Crédito,Completada
VEN011509,20250601,2025-06-01,CLI0603,PROD0029,SUC020,4,670.3,0.0,0.0,670.3,2681.2,1122.88,1558.32,0.5812,428.99,3110.19,App Móvil,Tarjeta Crédito,Completada
VEN011510,20251102,2025-11-02,CLI0085,PROD0129,SUC006,5,231.08,0.0,0.0,231.08,1155.4,699.95,455.45,0.3942,184.86,1340.26,Presencial,Transferencia,Completada
VEN011511,20241218,2024-12-18,CLI0544,PROD0038,SUC005,4,812.58,0.0,0.0,812.58,3250.32,1249.44,2000.88,0.6156,520.05,3770.37,Presencial,Tarjeta Crédito,Completada
VEN011512,20250402,2025-04-02,CLI0543,PROD0001,SUC018,2,851.16,0.0,0.0,851.16,1702.32,553.76,1148.56,0.6747,272.37,1974.69,App Móvil,Tarjeta Débito,Completada
VEN011513,20240906,2024-09-06,CLI0716,PROD0199,SUC006,2,2470.06,0.0,0.0,2470.06,4940.12,3199.72,1740.4,0.3523,790.42,5730.54,Web,Efectivo,Completada
VEN011514,20250514,2025-05-14,CLI0328,PROD0028,SUC018,5,558.6,0.2,558.6,446.88,2234.4,1151.85,1082.55,0.4845,357.5,2591.9,Presencial,Transferencia,Completada
VEN011515,20251227,2025-12-27,CLI0866,PROD0108,SUC008,1,131.95,0.0,0.0,131.95,131.95,75.66,56.29,0.4266,21.11,153.06,Presencial,Efectivo,Completada
VEN011516,20240219,2024-02-19,CLI0622,PROD0178,SUC001,1,2127.99,0.0,0.0,2127.99,2127.99,1255.51,872.48,0.41,340.48,2468.47,Presencial,Tarjeta Débito,Completada
VEN011517,20251123,2025-11-23,CLI0033,PROD0096,SUC010,1,521.04,0.15,78.16,442.88,442.88,325.13,117.75,0.2659,70.86,513.74,App Móvil,Tarjeta Débito,Completada
VEN011518,20250228,2025-02-28,CLI0708,PROD0136,SUC001,1,3967.71,0.05,198.39,3769.32,3769.32,1057.79,2711.53,0.7194,603.09,4372.41,App Móvil,Tarjeta Débito,Completada
VEN011519,20240822,2024-08-22,CLI0911,PROD0194,SUC005,2,1429.4,0.0,0.0,1429.4,2858.8,1978.0,880.8,0.3081,457.41,3316.21,Presencial,Efectivo,Completada
VEN011520,20251216,2025-12-16,CLI0679,PROD0158,SUC011,1,392.22,0.0,0.0,392.22,392.22,85.19,307.03,0.7828,62.76,454.98,Presencial,Efectivo,Completada
VEN011521,20241226,2024-12-26,CLI0386,PROD0088,SUC001,2,500.74,0.0,0.0,500.74,1001.48,640.44,361.04,0.3605,160.24,1161.72,App Móvil,OXXO Pay,Completada
VEN011522,20241102,2024-11-02,CLI0590,PROD0053,SUC001,3,762.39,0.0,0.0,762.39,2287.17,743.79,1543.38,0.6748,365.95,2653.12,Presencial,Efectivo,Completada
VEN011523,20240603,2024-06-03,CLI0161,PROD0071,SUC004,4,414.37,0.0,0.0,414.37,1657.48,919.92,737.56,0.445,265.2,1922.68,Presencial,OXXO Pay,Completada
VEN011524,20240814,2024-08-14,CLI0601,PROD0152,SUC010,2,2690.39,0.05,269.04,2555.87,5111.74,1982.28,3129.46,0.6122,817.88,5929.62,Presencial,Transferencia,Completada
VEN011525,20251102,2025-11-02,CLI0502,PROD0157,SUC020,4,1472.69,0.15,883.61,1251.79,-5007.16,2144.24,-2862.92,0.5718,801.15,5808.31,Web,Tarjeta Débito,Devuelta
VEN011526,20250424,2025-04-24,CLI0022,PROD0154,SUC002,2,3428.4,0.2,1371.36,2742.72,5485.44,2831.18,2654.26,0.4839,877.67,6363.11,Presencial,Efectivo,Completada
VEN011527,20251202,2025-12-02,CLI0328,PROD0095,SUC013,4,81.29,0.0,0.0,81.29,325.16,172.72,152.44,0.4688,52.03,377.19,Presencial,Tarjeta Crédito,Completada
VEN011528,20240802,2024-08-02,CLI0179,PROD0068,SUC011,2,573.65,0.0,0.0,573.65,1147.3,427.26,720.04,0.6276,183.57,1330.87,Presencial,Transferencia,Completada
VEN011529,20240501,2024-05-01,CLI0397,PROD0046,SUC002,5,498.77,0.0,0.0,498.77,2493.85,1244.45,1249.4,0.501,399.02,2892.87,Presencial,Tarjeta Débito,Completada
VEN011530,20240109,2024-01-09,CLI0237,PROD0001,SUC001,5,851.16,0.05,212.79,808.6,4043.0,1384.4,2658.6,0.6576,646.88,4689.88,Web,Efectivo,Completada
VEN011531,20250111,2025-01-11,CLI0836,PROD0128,SUC006,4,638.65,0.05,127.73,606.72,2426.88,1621.68,805.2,0.3318,388.3,2815.18,Presencial,Tarjeta Débito,Completada
VEN011532,20251231,2025-12-31,CLI0699,PROD0038,SUC015,2,812.58,0.1,162.52,731.32,1462.64,624.72,837.92,0.5729,234.02,1696.66,Presencial,Tarjeta Crédito,Completada
VEN011533,20250620,2025-06-20,CLI0738,PROD0048,SUC020,2,228.47,0.0,0.0,228.47,456.94,195.76,261.18,0.5716,73.11,530.05,Presencial,Tarjeta Débito,Completada
VEN011534,20241015,2024-10-15,CLI0365,PROD0153,SUC012,1,3220.59,0.0,0.0,3220.59,-3220.59,1311.1,-1909.49,0.5929,515.29,3735.88,Presencial,OXXO Pay,Devuelta
VEN011535,20251119,2025-11-19,CLI0002,PROD0007,SUC002,2,1034.38,0.0,0.0,1034.38,2068.76,883.56,1185.2,0.5729,331.0,2399.76,Web,Tarjeta Crédito,Completada
VEN011536,20250921,2025-09-21,CLI0211,PROD0178,SUC007,1,2127.99,0.0,0.0,2127.99,2127.99,1255.51,872.48,0.41,340.48,2468.47,App Móvil,Tarjeta Crédito,Completada
VEN011537,20240121,2024-01-21,CLI0757,PROD0001,SUC019,4,851.16,0.0,0.0,851.16,3404.64,1107.52,2297.12,0.6747,544.74,3949.38,App Móvil,Tarjeta Crédito,Completada
VEN011538,20251022,2025-10-22,CLI0603,PROD0182,SUC001,2,1160.65,0.05,116.07,1102.62,2205.24,1282.52,922.72,0.4184,352.84,2558.08,App Móvil,Tarjeta Débito,Completada
VEN011539,20241009,2024-10-09,CLI0542,PROD0067,SUC013,1,539.03,0.0,0.0,539.03,539.03,146.45,392.58,0.7283,86.24,625.27,App Móvil,Efectivo,Completada
VEN011540,20240516,2024-05-16,CLI0280,PROD0012,SUC004,2,1195.34,0.1,239.07,1075.81,2151.62,1004.8,1146.82,0.533,344.26,2495.88,Presencial,Tarjeta Crédito,Completada
VEN011541,20240727,2024-07-27,CLI0070,PROD0114,SUC002,1,666.99,0.0,0.0,666.99,666.99,452.69,214.3,0.3213,106.72,773.71,Presencial,Tarjeta Crédito,Completada
VEN011542,20241221,2024-12-21,CLI0783,PROD0168,SUC007,1,258.68,0.0,0.0,258.68,258.68,144.34,114.34,0.442,41.39,300.07,App Móvil,Tarjeta Débito,Completada
VEN011543,20241207,2024-12-07,CLI0033,PROD0064,SUC019,1,743.82,0.0,0.0,743.82,743.82,228.5,515.32,0.6928,119.01,862.83,Presencial,Tarjeta Débito,Completada
VEN011544,20240929,2024-09-29,CLI0053,PROD0115,SUC016,1,316.26,0.1,31.63,284.63,284.63,168.5,116.13,0.408,45.54,330.17,Presencial,Efectivo,Completada
VEN011545,20240528,2024-05-28,CLI0298,PROD0194,SUC004,1,1429.4,0.0,0.0,1429.4,1429.4,989.0,440.4,0.3081,228.7,1658.1,Presencial,OXXO Pay,Completada
VEN011546,20250831,2025-08-31,CLI0574,PROD0033,SUC002,2,106.87,0.0,0.0,106.87,213.74,84.12,129.62,0.6064,34.2,247.94,Presencial,Tarjeta Crédito,Completada
VEN011547,20251228,2025-12-28,CLI0993,PROD0143,SUC011,1,3797.69,0.0,0.0,3797.69,3797.69,1068.29,2729.4,0.7187,607.63,4405.32,Presencial,Tarjeta Débito,Completada
VEN011548,20250917,2025-09-17,CLI0081,PROD0043,SUC002,4,91.41,0.25,91.41,68.56,274.24,164.36,109.88,0.4007,43.88,318.12,Web,Tarjeta Crédito,Completada
VEN011549,20241005,2024-10-05,CLI0475,PROD0062,SUC010,1,616.59,0.0,0.0,616.59,616.59,296.27,320.32,0.5195,98.65,715.24,Presencial,Tarjeta Crédito,Completada
VEN011550,20240815,2024-08-15,CLI0601,PROD0039,SUC017,2,526.35,0.0,0.0,526.35,1052.7,521.4,531.3,0.5047,168.43,1221.13,Presencial,Efectivo,Completada
VEN011551,20240716,2024-07-16,CLI0825,PROD0066,SUC011,4,304.86,0.05,60.97,289.62,1158.48,422.04,736.44,0.6357,185.36,1343.84,Presencial,OXXO Pay,Completada
VEN011552,20240509,2024-05-09,CLI0689,PROD0001,SUC019,2,851.16,0.15,255.35,723.49,1446.98,553.76,893.22,0.6173,231.52,1678.5,Presencial,OXXO Pay,Completada
VEN011553,20250220,2025-02-20,CLI0808,PROD0044,SUC017,2,219.78,0.0,0.0,219.78,439.56,118.28,321.28,0.7309,70.33,509.89,Presencial,Tarjeta Débito,Completada
VEN011554,20250414,2025-04-14,CLI0523,PROD0066,SUC012,3,304.86,0.05,45.73,289.62,868.86,316.53,552.33,0.6357,139.02,1007.88,Web,Tarjeta Crédito,Completada
VEN011555,20250702,2025-07-02,CLI0440,PROD0102,SUC017,2,395.49,0.0,0.0,395.49,790.98,411.86,379.12,0.4793,126.56,917.54,Presencial,Tarjeta Crédito,Completada
VEN011556,20250602,2025-06-02,CLI0619,PROD0103,SUC002,1,581.04,0.0,0.0,581.04,581.04,301.62,279.42,0.4809,92.97,674.01,Web,Tarjeta Crédito,Completada
VEN011557,20241002,2024-10-02,CLI0904,PROD0093,SUC005,5,351.19,0.05,87.8,333.63,1668.15,905.0,763.15,0.4575,266.9,1935.05,Web,Tarjeta Débito,Completada
VEN011558,20241101,2024-11-01,CLI0552,PROD0043,SUC015,3,91.41,0.0,0.0,91.41,274.23,123.27,150.96,0.5505,43.88,318.11,App Móvil,Tarjeta Débito,Cancelada
VEN011559,20250604,2025-06-04,CLI0607,PROD0185,SUC001,2,571.24,0.0,0.0,571.24,1142.48,849.32,293.16,0.2566,182.8,1325.28,Presencial,Tarjeta Crédito,Completada
VEN011560,20241109,2024-11-09,CLI0343,PROD0058,SUC001,4,462.07,0.15,277.24,392.76,1571.04,533.4,1037.64,0.6605,251.37,1822.41,Presencial,Tarjeta Débito,Completada
VEN011561,20240711,2024-07-11,CLI0596,PROD0029,SUC009,3,670.3,0.0,0.0,670.3,2010.9,842.16,1168.74,0.5812,321.74,2332.64,Presencial,Tarjeta Crédito,Completada
VEN011562,20241118,2024-11-18,CLI0628,PROD0087,SUC018,2,260.74,0.0,0.0,260.74,521.48,270.08,251.4,0.4821,83.44,604.92,App Móvil,Tarjeta Crédito,Completada
VEN011563,20240911,2024-09-11,CLI0756,PROD0125,SUC020,2,540.75,0.0,0.0,540.75,1081.5,695.4,386.1,0.357,173.04,1254.54,App Móvil,Tarjeta Crédito,Completada
VEN011564,20240327,2024-03-27,CLI0572,PROD0002,SUC014,1,257.01,0.0,0.0,257.01,257.01,136.99,120.02,0.467,41.12,298.13,Presencial,Efectivo,Completada
VEN011565,20251101,2025-11-01,CLI0185,PROD0038,SUC020,3,812.58,0.0,0.0,812.58,2437.74,937.08,1500.66,0.6156,390.04,2827.78,Presencial,Tarjeta Crédito,Completada
VEN011566,20251110,2025-11-10,CLI0584,PROD0145,SUC018,3,2296.65,0.0,0.0,2296.65,-6889.95,1982.25,-4907.7,0.7123,1102.39,7992.34,App Móvil,Tarjeta Débito,Devuelta
VEN011567,20240719,2024-07-19,CLI0301,PROD0077,SUC005,5,68.4,0.0,0.0,68.4,342.0,219.7,122.3,0.3576,54.72,396.72,Presencial,Tarjeta Débito,Completada
VEN011568,20240302,2024-03-02,CLI0079,PROD0060,SUC010,5,407.29,0.15,305.47,346.2,1731.0,702.15,1028.85,0.5944,276.96,2007.96,Web,Tarjeta Débito,Completada
VEN011569,20250809,2025-08-09,CLI0825,PROD0180,SUC013,1,622.9,0.0,0.0,622.9,622.9,404.45,218.45,0.3507,99.66,722.56,Presencial,OXXO Pay,Completada
VEN011570,20240709,2024-07-09,CLI0061,PROD0011,SUC004,3,745.06,0.0,0.0,745.06,2235.18,935.88,1299.3,0.5813,357.63,2592.81,Presencial,Tarjeta Crédito,Cancelada
VEN011571,20241125,2024-11-25,CLI0633,PROD0098,SUC008,1,139.08,0.0,0.0,139.08,139.08,88.34,50.74,0.3648,22.25,161.33,Presencial,Tarjeta Débito,Completada
VEN011572,20240301,2024-03-01,CLI0991,PROD0049,SUC016,1,192.3,0.0,0.0,192.3,-192.3,90.65,-101.65,0.5286,30.77,223.07,Web,Tarjeta Débito,Devuelta
VEN011573,20240727,2024-07-27,CLI0079,PROD0009,SUC009,5,1118.36,0.0,0.0,1118.36,5591.8,1697.65,3894.15,0.6964,894.69,6486.49,Presencial,Tarjeta Débito,Completada
VEN011574,20251003,2025-10-03,CLI0212,PROD0028,SUC019,1,558.6,0.0,0.0,558.6,558.6,230.37,328.23,0.5876,89.38,647.98,Presencial,Efectivo,Completada
VEN011575,20251012,2025-10-12,CLI0765,PROD0101,SUC010,1,292.87,0.0,0.0,292.87,292.87,175.19,117.68,0.4018,46.86,339.73,App Móvil,Tarjeta Crédito,Completada
VEN011576,20240704,2024-07-04,CLI0086,PROD0004,SUC006,2,906.94,0.0,0.0,906.94,1813.88,928.7,885.18,0.488,290.22,2104.1,Presencial,Efectivo,Completada
VEN011577,20241103,2024-11-03,CLI0836,PROD0095,SUC005,3,81.29,0.0,0.0,81.29,243.87,129.54,114.33,0.4688,39.02,282.89,Presencial,Tarjeta Débito,Completada
VEN011578,20240508,2024-05-08,CLI0001,PROD0189,SUC015,3,620.8,0.0,0.0,620.8,1862.4,1325.46,536.94,0.2883,297.98,2160.38,Web,Tarjeta Débito,Completada
VEN011579,20240311,2024-03-11,CLI0897,PROD0134,SUC009,1,796.83,0.0,0.0,796.83,796.83,463.52,333.31,0.4183,127.49,924.32,Presencial,Tarjeta Débito,Completada
VEN011580,20251229,2025-12-29,CLI0061,PROD0051,SUC006,2,809.48,0.2,323.79,647.58,1295.16,590.76,704.4,0.5439,207.23,1502.39,App Móvil,OXXO Pay,Cancelada
VEN011581,20250519,2025-05-19,CLI0924,PROD0018,SUC015,1,175.54,0.0,0.0,175.54,175.54,65.51,110.03,0.6268,28.09,203.63,App Móvil,Tarjeta Crédito,Completada
VEN011582,20250214,2025-02-14,CLI0869,PROD0068,SUC010,4,573.65,0.0,0.0,573.65,2294.6,854.52,1440.08,0.6276,367.14,2661.74,App Móvil,OXXO Pay,Completada
VEN011583,20250904,2025-09-04,CLI0542,PROD0058,SUC018,3,462.07,0.0,0.0,462.07,1386.21,400.05,986.16,0.7114,221.79,1608.0,Web,Efectivo,Completada
VEN011584,20251105,2025-11-05,CLI0779,PROD0192,SUC012,1,1218.16,0.0,0.0,1218.16,1218.16,787.05,431.11,0.3539,194.91,1413.07,Web,Efectivo,Completada
VEN011585,20251014,2025-10-14,CLI0069,PROD0197,SUC020,2,580.63,0.0,0.0,580.63,-1161.26,674.92,-486.34,0.4188,185.8,1347.06,Presencial,Tarjeta Débito,Devuelta
VEN011586,20240123,2024-01-23,CLI0127,PROD0060,SUC009,1,407.29,0.0,0.0,407.29,407.29,140.43,266.86,0.6552,65.17,472.46,Presencial,Tarjeta Crédito,Completada
VEN011587,20240610,2024-06-10,CLI0375,PROD0019,SUC007,1,940.45,0.0,0.0,940.45,-940.45,302.73,-637.72,0.6781,150.47,1090.92,App Móvil,Efectivo,Devuelta
VEN011588,20250519,2025-05-19,CLI0540,PROD0173,SUC014,2,1537.34,0.0,0.0,1537.34,3074.68,2083.4,991.28,0.3224,491.95,3566.63,Presencial,Tarjeta Débito,Completada
VEN011589,20241118,2024-11-18,CLI0872,PROD0134,SUC015,2,796.83,0.0,0.0,796.83,1593.66,927.04,666.62,0.4183,254.99,1848.65,Presencial,Efectivo,Completada
VEN011590,20251226,2025-12-26,CLI0544,PROD0077,SUC001,2,68.4,0.0,0.0,68.4,136.8,87.88,48.92,0.3576,21.89,158.69,Teléfono,Tarjeta Crédito,Completada
VEN011591,20250524,2025-05-24,CLI0662,PROD0053,SUC014,2,762.39,0.0,0.0,762.39,1524.78,495.86,1028.92,0.6748,243.96,1768.74,Presencial,Tarjeta Crédito,Completada
VEN011592,20251217,2025-12-17,CLI0676,PROD0066,SUC005,5,304.86,0.0,0.0,304.86,1524.3,527.55,996.75,0.6539,243.89,1768.19,Presencial,Tarjeta Débito,Completada
VEN011593,20240627,2024-06-27,CLI0881,PROD0171,SUC020,2,164.42,0.0,0.0,164.42,328.84,246.46,82.38,0.2505,52.61,381.45,Presencial,OXXO Pay,Completada
VEN011594,20251114,2025-11-14,CLI0778,PROD0024,SUC012,5,784.07,0.0,0.0,784.07,3920.35,1352.5,2567.85,0.655,627.26,4547.61,App Móvil,Efectivo,Completada
